seqnames	strand	correct_tes	prime3	sample	hpi	Time	cell_line	group	count	endtype	pos	start	end
NC_001491.2	+	TRUE	13651	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	13651	13651	13651
NC_001491.2	+	TRUE	130782	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	130782	130782	130782
NC_001491.2	-	TRUE	17496	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	17496	17496	17496
NC_001491.2	-	TRUE	94999	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	94999	94999	94999
NC_001491.2	-	TRUE	124763	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	124763	124763	124763
NC_001491.2	-	TRUE	106082	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	106082	106082	106082
NC_001491.2	+	TRUE	121374	EHV1_cage_A			RK-13	EHV1_cage_A	6	prime3	121374	121374	121374
NC_001491.2	+	TRUE	2817	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	2817	2817	2817
NC_001491.2	+	TRUE	79684	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	79684	79684	79684
NC_001491.2	+	TRUE	12616	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	12616	12616	12616
NC_001491.2	+	TRUE	3210	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	3210	3210	3210
NC_001491.2	-	TRUE	22615	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	22615	22615	22615
NC_001491.2	+	TRUE	34596	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	34596	34596	34596
NC_001491.2	+	TRUE	78411	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	78411	78411	78411
NC_001491.2	+	TRUE	135141	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	135141	135141	135141
NC_001491.2	+	TRUE	133124	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	133124	133124	133124
NC_001491.2	+	TRUE	78378	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	78378	78378	78378
NC_001491.2	+	TRUE	3596	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	3596	3596	3596
NC_001491.2	+	TRUE	122147	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122147	122147	122147
NC_001491.2	+	TRUE	90802	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	90802	90802	90802
NC_001491.2	-	TRUE	125091	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	125091	125091	125091
NC_001491.2	-	TRUE	29286	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	29286	29286	29286
NC_001491.2	-	TRUE	88846	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	88846	88846	88846
NC_001491.2	+	TRUE	76795	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	76795	76795	76795
NC_001491.2	+	TRUE	80787	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	80787	80787	80787
NC_001491.2	+	TRUE	121622	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	121622	121622	121622
NC_001491.2	-	TRUE	74047	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	74047	74047	74047
NC_001491.2	+	TRUE	66819	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	66819	66819	66819
NC_001491.2	+	TRUE	80855	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	80855	80855	80855
NC_001491.2	+	TRUE	119521	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	119521	119521	119521
NC_001491.2	+	TRUE	10511	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	10511	10511	10511
NC_001491.2	-	TRUE	105943	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	105943	105943	105943
NC_001491.2	-	TRUE	28141	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	28141	28141	28141
NC_001491.2	+	TRUE	94503	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	94503	94503	94503
NC_001491.2	+	TRUE	69896	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	69896	69896	69896
NC_001491.2	+	TRUE	136061	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	136061	136061	136061
NC_001491.2	+	TRUE	18113	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	18113	18113	18113
NC_001491.2	-	TRUE	10189	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	10189	10189	10189
NC_001491.2	+	TRUE	26065	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	26065	26065	26065
NC_001491.2	+	TRUE	56340	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	56340	56340	56340
NC_001491.2	+	TRUE	14239	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	14239	14239	14239
NC_001491.2	+	TRUE	36178	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	36178	36178	36178
NC_001491.2	+	TRUE	122408	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122408	122408	122408
NC_001491.2	+	TRUE	90871	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	90871	90871	90871
NC_001491.2	+	TRUE	64636	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64636	64636	64636
NC_001491.2	-	TRUE	32027	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	32027	32027	32027
NC_001491.2	+	TRUE	119591	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	119591	119591	119591
NC_001491.2	+	TRUE	50667	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	50667	50667	50667
NC_001491.2	+	TRUE	105150	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	105150	105150	105150
NC_001491.2	+	TRUE	89197	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	89197	89197	89197
NC_001491.2	+	TRUE	122445	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122445	122445	122445
NC_001491.2	+	TRUE	81464	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	81464	81464	81464
NC_001491.2	+	TRUE	92558	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	92558	92558	92558
NC_001491.2	+	TRUE	119023	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	119023	119023	119023
NC_001491.2	+	TRUE	104648	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	104648	104648	104648
NC_001491.2	+	TRUE	79793	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	79793	79793	79793
NC_001491.2	-	TRUE	92491	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	92491	92491	92491
NC_001491.2	+	TRUE	122406	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122406	122406	122406
NC_001491.2	+	TRUE	127614	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	127614	127614	127614
NC_001491.2	+	TRUE	55473	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	55473	55473	55473
NC_001491.2	-	TRUE	127965	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	127965	127965	127965
NC_001491.2	-	TRUE	7260	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	7260	7260	7260
NC_001491.2	-	TRUE	52724	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	52724	52724	52724
NC_001491.2	+	TRUE	129700	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	129700	129700	129700
NC_001491.2	+	TRUE	64740	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64740	64740	64740
NC_001491.2	+	TRUE	96598	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	96598	96598	96598
NC_001491.2	-	TRUE	24056	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	24056	24056	24056
NC_001491.2	+	TRUE	81698	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	81698	81698	81698
NC_001491.2	+	TRUE	87720	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	87720	87720	87720
NC_001491.2	-	TRUE	43005	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	43005	43005	43005
NC_001491.2	+	TRUE	48680	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	48680	48680	48680
NC_001491.2	-	TRUE	135212	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	135212	135212	135212
NC_001491.2	-	TRUE	64765	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64765	64765	64765
NC_001491.2	+	TRUE	18109	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	18109	18109	18109
NC_001491.2	-	TRUE	25063	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	25063	25063	25063
NC_001491.2	-	TRUE	82428	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	82428	82428	82428
NC_001491.2	-	TRUE	101406	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	101406	101406	101406
NC_001491.2	+	TRUE	3442	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	3442	3442	3442
NC_001491.2	+	TRUE	90796	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	90796	90796	90796
NC_001491.2	-	TRUE	88866	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	88866	88866	88866
NC_001491.2	-	TRUE	93147	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	93147	93147	93147
NC_001491.2	-	TRUE	120241	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	120241	120241	120241
NC_001491.2	-	TRUE	22610	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	22610	22610	22610
NC_001491.2	+	TRUE	61135	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	61135	61135	61135
NC_001491.2	-	TRUE	106358	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	106358	106358	106358
NC_001491.2	+	TRUE	80555	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	80555	80555	80555
NC_001491.2	-	TRUE	5194	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	5194	5194	5194
NC_001491.2	+	TRUE	132116	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	132116	132116	132116
NC_001491.2	-	TRUE	30952	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	30952	30952	30952
NC_001491.2	-	TRUE	95089	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	95089	95089	95089
NC_001491.2	+	TRUE	13075	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	13075	13075	13075
NC_001491.2	-	TRUE	121723	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	121723	121723	121723
NC_001491.2	+	TRUE	55454	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	55454	55454	55454
NC_001491.2	+	TRUE	55689	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	55689	55689	55689
NC_001491.2	+	TRUE	104289	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	104289	104289	104289
NC_001491.2	+	TRUE	135831	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	135831	135831	135831
NC_001491.2	-	TRUE	29080	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	29080	29080	29080
NC_001491.2	+	TRUE	34291	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	34291	34291	34291
NC_001491.2	+	TRUE	64457	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64457	64457	64457
NC_001491.2	+	TRUE	89431	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	89431	89431	89431
NC_001491.2	+	TRUE	86509	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	86509	86509	86509
NC_001491.2	+	TRUE	122123	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122123	122123	122123
NC_001491.2	+	TRUE	84335	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	84335	84335	84335
NC_001491.2	+	TRUE	79755	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	79755	79755	79755
NC_001491.2	-	TRUE	28802	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	28802	28802	28802
NC_001491.2	-	TRUE	109963	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	109963	109963	109963
NC_001491.2	-	TRUE	48045	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	48045	48045	48045
NC_001491.2	+	TRUE	122967	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122967	122967	122967
NC_001491.2	+	TRUE	137495	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	137495	137495	137495
NC_001491.2	-	TRUE	110123	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	110123	110123	110123
NC_001491.2	+	TRUE	2626	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	2626	2626	2626
NC_001491.2	+	TRUE	14345	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	14345	14345	14345
NC_001491.2	+	TRUE	122222	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122222	122222	122222
NC_001491.2	+	TRUE	135597	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	135597	135597	135597
NC_001491.2	+	TRUE	78481	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	78481	78481	78481
NC_001491.2	-	TRUE	31959	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	31959	31959	31959
NC_001491.2	+	TRUE	89294	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	89294	89294	89294
NC_001491.2	+	TRUE	76870	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	76870	76870	76870
NC_001491.2	+	TRUE	2872	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	2872	2872	2872
NC_001491.2	+	TRUE	89228	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	89228	89228	89228
NC_001491.2	-	TRUE	126504	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	126504	126504	126504
NC_001491.2	+	TRUE	90156	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	90156	90156	90156
NC_001491.2	-	TRUE	125172	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	125172	125172	125172
NC_001491.2	+	TRUE	64835	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	64835	64835	64835
NC_001491.2	-	TRUE	106360	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	106360	106360	106360
NC_001491.2	+	TRUE	119551	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	119551	119551	119551
NC_001491.2	+	TRUE	26165	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	26165	26165	26165
NC_001491.2	-	TRUE	83736	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	83736	83736	83736
NC_001491.2	-	TRUE	106366	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	106366	106366	106366
NC_001491.2	+	TRUE	58616	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	58616	58616	58616
NC_001491.2	-	TRUE	108585	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	108585	108585	108585
NC_001491.2	+	TRUE	91352	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	91352	91352	91352
NC_001491.2	-	TRUE	118613	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	118613	118613	118613
NC_001491.2	-	TRUE	73028	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	73028	73028	73028
NC_001491.2	+	TRUE	35609	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	35609	35609	35609
NC_001491.2	-	TRUE	50374	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	50374	50374	50374
NC_001491.2	+	TRUE	70153	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	70153	70153	70153
NC_001491.2	+	TRUE	12881	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	12881	12881	12881
NC_001491.2	-	TRUE	101109	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	101109	101109	101109
NC_001491.2	-	TRUE	13763	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	13763	13763	13763
NC_001491.2	+	TRUE	35903	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	35903	35903	35903
NC_001491.2	+	TRUE	96113	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	96113	96113	96113
NC_001491.2	+	TRUE	66908	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	66908	66908	66908
NC_001491.2	-	TRUE	44986	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	44986	44986	44986
NC_001491.2	+	TRUE	12767	EHV1_cage_A			RK-13	EHV1_cage_A	27	prime3	12767	12767	12767
NC_001491.2	-	TRUE	105985	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	105985	105985	105985
NC_001491.2	-	TRUE	25473	EHV1_cage_A			RK-13	EHV1_cage_A	26	prime3	25473	25473	25473
NC_001491.2	-	TRUE	54897	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	54897	54897	54897
NC_001491.2	+	TRUE	138119	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	138119	138119	138119
NC_001491.2	-	TRUE	125041	EHV1_cage_A			RK-13	EHV1_cage_A	221	prime3	125041	125041	125041
NC_001491.2	+	TRUE	147494	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	147494	147494	147494
NC_001491.2	+	TRUE	82198	EHV1_cage_A			RK-13	EHV1_cage_A	53	prime3	82198	82198	82198
NC_001491.2	+	TRUE	61608	EHV1_cage_A			RK-13	EHV1_cage_A	51	prime3	61608	61608	61608
NC_001491.2	-	TRUE	47988	EHV1_cage_A			RK-13	EHV1_cage_A	55	prime3	47988	47988	47988
NC_001491.2	+	TRUE	55618	EHV1_cage_A			RK-13	EHV1_cage_A	95	prime3	55618	55618	55618
NC_001491.2	+	TRUE	64782	EHV1_cage_A			RK-13	EHV1_cage_A	167	prime3	64782	64782	64782
NC_001491.2	-	TRUE	106378	EHV1_cage_A			RK-13	EHV1_cage_A	62	prime3	106378	106378	106378
NC_001491.2	+	TRUE	13887	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	13887	13887	13887
NC_001491.2	-	TRUE	28775	EHV1_cage_A			RK-13	EHV1_cage_A	6	prime3	28775	28775	28775
NC_001491.2	-	TRUE	31050	EHV1_cage_A			RK-13	EHV1_cage_A	16	prime3	31050	31050	31050
NC_001491.2	-	TRUE	94251	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	94251	94251	94251
NC_001491.2	+	TRUE	134643	EHV1_cage_A			RK-13	EHV1_cage_A	17	prime3	134643	134643	134643
NC_001491.2	+	TRUE	83412	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	83412	83412	83412
NC_001491.2	-	TRUE	7599	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	7599	7599	7599
NC_001491.2	+	TRUE	127930	EHV1_cage_A			RK-13	EHV1_cage_A	32	prime3	127930	127930	127930
NC_001491.2	-	TRUE	124572	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	124572	124572	124572
NC_001491.2	+	TRUE	88592	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	88592	88592	88592
NC_001491.2	-	TRUE	11971	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	11971	11971	11971
NC_001491.2	+	TRUE	18218	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	18218	18218	18218
NC_001491.2	-	TRUE	125044	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	125044	125044	125044
NC_001491.2	+	TRUE	70076	EHV1_cage_A			RK-13	EHV1_cage_A	12	prime3	70076	70076	70076
NC_001491.2	-	TRUE	125163	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	125163	125163	125163
NC_001491.2	+	TRUE	126562	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	126562	126562	126562
NC_001491.2	-	TRUE	31048	EHV1_cage_A			RK-13	EHV1_cage_A	24	prime3	31048	31048	31048
NC_001491.2	-	TRUE	25474	EHV1_cage_A			RK-13	EHV1_cage_A	51	prime3	25474	25474	25474
NC_001491.2	+	TRUE	119169	EHV1_cage_A			RK-13	EHV1_cage_A	6	prime3	119169	119169	119169
NC_001491.2	+	TRUE	135860	EHV1_cage_A			RK-13	EHV1_cage_A	79	prime3	135860	135860	135860
NC_001491.2	-	TRUE	68759	EHV1_cage_A			RK-13	EHV1_cage_A	11	prime3	68759	68759	68759
NC_001491.2	+	TRUE	89648	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	89648	89648	89648
NC_001491.2	-	TRUE	54896	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	54896	54896	54896
NC_001491.2	-	TRUE	47080	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	47080	47080	47080
NC_001491.2	-	TRUE	2245	EHV1_cage_A			RK-13	EHV1_cage_A	25	prime3	2245	2245	2245
NC_001491.2	-	TRUE	32766	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	32766	32766	32766
NC_001491.2	+	TRUE	26437	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	26437	26437	26437
NC_001491.2	-	TRUE	118460	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	118460	118460	118460
NC_001491.2	+	TRUE	12764	EHV1_cage_A			RK-13	EHV1_cage_A	31	prime3	12764	12764	12764
NC_001491.2	+	TRUE	119174	EHV1_cage_A			RK-13	EHV1_cage_A	3	prime3	119174	119174	119174
NC_001491.2	-	TRUE	5656	EHV1_cage_A			RK-13	EHV1_cage_A	24	prime3	5656	5656	5656
NC_001491.2	+	TRUE	91020	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	91020	91020	91020
NC_001491.2	+	TRUE	50872	EHV1_cage_A			RK-13	EHV1_cage_A	6	prime3	50872	50872	50872
NC_001491.2	-	TRUE	69806	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	69806	69806	69806
NC_001491.2	-	TRUE	25478	EHV1_cage_A			RK-13	EHV1_cage_A	14	prime3	25478	25478	25478
NC_001491.2	-	TRUE	2376	EHV1_cage_A			RK-13	EHV1_cage_A	16	prime3	2376	2376	2376
NC_001491.2	+	TRUE	18280	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	18280	18280	18280
NC_001491.2	-	TRUE	68756	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	68756	68756	68756
NC_001491.2	-	TRUE	112567	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	112567	112567	112567
NC_001491.2	+	TRUE	64987	EHV1_cage_A			RK-13	EHV1_cage_A	10	prime3	64987	64987	64987
NC_001491.2	+	TRUE	122349	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	122349	122349	122349
NC_001491.2	-	TRUE	28689	EHV1_cage_A			RK-13	EHV1_cage_A	23	prime3	28689	28689	28689
NC_001491.2	+	TRUE	77887	EHV1_cage_A			RK-13	EHV1_cage_A	50	prime3	77887	77887	77887
NC_001491.2	+	TRUE	64739	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	64739	64739	64739
NC_001491.2	-	TRUE	73896	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	73896	73896	73896
NC_001491.2	+	TRUE	126636	EHV1_cage_A			RK-13	EHV1_cage_A	35	prime3	126636	126636	126636
NC_001491.2	+	TRUE	27030	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	27030	27030	27030
NC_001491.2	-	TRUE	125014	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	125014	125014	125014
NC_001491.2	-	TRUE	32755	EHV1_cage_A			RK-13	EHV1_cage_A	11	prime3	32755	32755	32755
NC_001491.2	-	TRUE	10039	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	10039	10039	10039
NC_001491.2	-	TRUE	23981	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime3	23981	23981	23981
NC_001491.2	+	TRUE	70080	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	70080	70080	70080
NC_001491.2	+	TRUE	12286	EHV1_cage_A			RK-13	EHV1_cage_A	42	prime3	12286	12286	12286
NC_001491.2	+	TRUE	134639	EHV1_cage_A			RK-13	EHV1_cage_A	7	prime3	134639	134639	134639
NC_001491.2	-	TRUE	2433	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	2433	2433	2433
NC_001491.2	+	TRUE	55614	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	55614	55614	55614
NC_001491.2	+	TRUE	61600	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	61600	61600	61600
NC_001491.2	-	TRUE	22857	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	22857	22857	22857
NC_001491.2	-	TRUE	11964	EHV1_cage_A			RK-13	EHV1_cage_A	24	prime3	11964	11964	11964
NC_001491.2	-	TRUE	66020	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	66020	66020	66020
NC_001491.2	-	TRUE	88696	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	88696	88696	88696
NC_001491.2	-	TRUE	73890	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime3	73890	73890	73890
NC_001491.2	+	TRUE	82200	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	82200	82200	82200
NC_001491.2	+	TRUE	64731	EHV1_cage_A			RK-13	EHV1_cage_A	32	prime3	64731	64731	64731
NC_001491.2	-	TRUE	106210	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	106210	106210	106210
NC_001491.2	-	TRUE	65788	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	65788	65788	65788
NC_001491.2	-	TRUE	65965	EHV1_cage_A			RK-13	EHV1_cage_A	4	prime3	65965	65965	65965
NC_001491.2	+	TRUE	71413	EHV1_cage_A			RK-13	EHV1_cage_A	10	prime3	71413	71413	71413
NC_001491.2	+	TRUE	72166	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	72166	72166	72166
NC_001491.2	-	TRUE	65962	EHV1_cage_A			RK-13	EHV1_cage_A	5	prime3	65962	65962	65962
NC_001491.2	+	TRUE	12761	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	12761	12761	12761
NC_001491.2	+	TRUE	88843	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	88843	88843	88843
NC_001491.2	-	TRUE	108021	EHV1_cage_A			RK-13	EHV1_cage_A	29	prime3	108021	108021	108021
NC_001491.2	-	TRUE	76066	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime3	76066	76066	76066
NC_001491.2	+	TRUE	96750	EHV1_cage_A			RK-13	EHV1_cage_A	14	prime3	96750	96750	96750
NC_001491.2	+	TRUE	46095	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	46095	46095	46095
NC_001491.2	+	TRUE	19920	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	19920	19920	19920
NC_001491.2	+	TRUE	127929	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	127929	127929	127929
NC_001491.2	+	TRUE	26457	EHV1_cage_A			RK-13	EHV1_cage_A	2	prime3	26457	26457	26457
NC_001491.2	+	TRUE	136313	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	136313	136313	136313
NC_001491.2	+	TRUE	82201	EHV1_cage_A			RK-13	EHV1_cage_A	9	prime3	82201	82201	82201
NC_001491.2	+	TRUE	18222	EHV1_cage_A			RK-13	EHV1_cage_A	1	prime3	18222	18222	18222
NC_001491.2	-	TRUE	47078	EHV1_cage_A			RK-13	EHV1_cage_A	51	prime3	47078	47078	47078
