gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	best_label	labels	rep	rep_gene
ORF1	unknown	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.00572183098591549	0.00652191528285595	0.000800172387693067	0.12268978559051	0.000800084296940456	FALSE	NA	1	1	2	ORF1::2
ORF1	unknown	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.00732217573221757	0.00652191528285595	0.000800172387693067	0.12268978559051	0.000800260449361624	TRUE	3	1	1	3	ORF1::3
ORF1	unknown	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00200030773965225	0.00203486150238659	0.000417354553734027	0.205102191596102	3.4553762734338e-05	FALSE	NA	1	1	1	ORF1::1
ORF1	unknown	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.00163585800752495	0.00203486150238659	0.000417354553734027	0.205102191596102	0.000399003494861645	FALSE	NA	1	1	2	ORF1::2
ORF1	unknown	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00246841875998258	0.00203486150238659	0.000417354553734027	0.205102191596102	0.000433557257595984	TRUE	3	1	1	3	ORF1::3
ORF1	unknown	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00440011733646231	0.00449613503107122	0.00043292475690895	0.0962882017370826	9.60176946089167e-05	FALSE	NA	1	1	1	ORF1::1
ORF1	unknown	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00496900773525946	0.00449613503107122	0.00043292475690895	0.0962882017370826	0.000472872704188243	TRUE	2	1	1	2	ORF1::2
ORF1	unknown	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.0041192800214919	0.00449613503107122	0.00043292475690895	0.0962882017370826	0.000376855009579327	FALSE	NA	1	1	3	ORF1::3
ORF1	unknown	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00272844987051424	0.00280620105903185	0.000112605638736293	0.0401274307747365	7.77511885176095e-05	FALSE	NA	1	1	1	ORF1::1
ORF1	unknown	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00275482093663912	0.00280620105903185	0.000112605638736293	0.0401274307747365	5.13801223927346e-05	FALSE	NA	1	1	2	ORF1::2
ORF1	unknown	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.0029353323699422	0.00280620105903185	0.000112605638736293	0.0401274307747365	0.000129131310910344	TRUE	3	1	1	3	ORF1::3
ORF1	unknown	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00115418437637403	0.00116647459184499	0.000186994743507559	0.160307601052667	1.22902154709606e-05	FALSE	NA	1	1	1	ORF1::1
ORF1	unknown	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00135931128228364	0.00116647459184499	0.000186994743507559	0.160307601052667	0.000192836690438654	TRUE	2	1	1	2	ORF1::2
ORF1	unknown	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000985928116877297	0.00116647459184499	0.000186994743507559	0.160307601052667	0.000180546474967693	FALSE	NA	1	1	3	ORF1::3
ORF1	unknown	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00103767200541394	0.00102295379271294	2.29346749765705e-05	0.0224200498008286	1.47182127010034e-05	FALSE	NA	1	1	1	ORF1::1
ORF1	unknown	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.000996528224250996	0.00102295379271294	2.29346749765705e-05	0.0224200498008286	2.6425568461941e-05	TRUE	2	1	1	2	ORF1::2
ORF1	unknown	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00103466114847387	0.00102295379271294	2.29346749765705e-05	0.0224200498008286	1.17073557609373e-05	FALSE	NA	1	1	3	ORF1::3
ORF1	unknown	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.0016931387567524	0.00147995443573554	0.000493513143505002	0.333465092970735	0.000213184321016862	FALSE	NA	1	1	1	ORF1::1
ORF1	unknown	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00183104071776796	0.00147995443573554	0.000493513143505002	0.333465092970735	0.000351086282032425	FALSE	NA	1	1	2	ORF1::2
ORF1	unknown	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.00091568383268625	0.00147995443573554	0.000493513143505002	0.333465092970735	0.000564270603049287	TRUE	3	1	1	3	ORF1::3
ORF10	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	1	1	1	ORF10::1
ORF10	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	1	1	2	ORF10::2
ORF10	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	1	1	3	ORF10::3
ORF10	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.00963488843813387	0.0112220356511086	0.00161790570224657	0.144172211936142	0.00158714721297475	FALSE	NA	1	1	1	ORF10::1
ORF10	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.0111621799080762	0.0112220356511086	0.00161790570224657	0.144172211936142	5.98557430324543e-05	FALSE	NA	1	1	2	ORF10::2
ORF10	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.0128690386071158	0.0112220356511086	0.00161790570224657	0.144172211936142	0.0016470029560072	TRUE	3	1	1	3	ORF10::3
ORF10	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.00597826086956522	0.00473836490127066	0.00111044617934561	0.234352187407058	0.00123989596829456	TRUE	1	1	1	1	ORF10::1
ORF10	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.00440140845070423	0.00473836490127066	0.00111044617934561	0.234352187407058	0.000336956450566435	FALSE	NA	1	1	2	ORF10::2
ORF10	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.00383542538354254	0.00473836490127066	0.00111044617934561	0.234352187407058	0.000902939517728122	FALSE	NA	1	1	3	ORF10::3
ORF10	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.000384674565317741	0.000597533443935272	0.000268892675460637	0.4500043942139	0.000212858878617531	FALSE	NA	1	1	1	ORF10::1
ORF10	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.000899721904138721	0.000597533443935272	0.000268892675460637	0.4500043942139	0.000302188460203449	TRUE	2	1	1	2	ORF10::2
ORF10	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.000508203862349354	0.000597533443935272	0.000268892675460637	0.4500043942139	8.93295815859181e-05	FALSE	NA	1	1	3	ORF10::3
ORF10	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00124669991199765	0.00199825883833086	0.0008725278011017	0.436644034478797	0.000751558926333202	FALSE	NA	1	1	1	ORF10::1
ORF10	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.0017929409354029	0.00199825883833086	0.0008725278011017	0.436644034478797	0.000205317902927955	FALSE	NA	1	1	2	ORF10::2
ORF10	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00295513566759201	0.00199825883833086	0.0008725278011017	0.436644034478797	0.000956876829261157	TRUE	3	1	1	3	ORF10::3
ORF10	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00184979652238254	0.00161764589724987	0.000208832141212426	0.129096325448887	0.000232150625132672	TRUE	1	1	1	1	ORF10::1
ORF10	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00155805446416475	0.00161764589724987	0.000208832141212426	0.129096325448887	5.95914330851185e-05	FALSE	NA	1	1	2	ORF10::2
ORF10	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00144508670520231	0.00161764589724987	0.000208832141212426	0.129096325448887	0.000172559192047554	FALSE	NA	1	1	3	ORF10::3
ORF10	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00100762128096145	0.000983279932317331	2.59058255440009e-05	0.0263463381002272	2.43413486441231e-05	FALSE	NA	1	1	1	ORF10::1
ORF10	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000986167008715584	0.000983279932317331	2.59058255440009e-05	0.0263463381002272	2.8870763982532e-06	FALSE	NA	1	1	2	ORF10::2
ORF10	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000956051507274954	0.000983279932317331	2.59058255440009e-05	0.0263463381002272	2.72284250423764e-05	TRUE	3	1	1	3	ORF10::3
ORF10	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00232348296864426	0.00259584488599183	0.00025467817213004	0.0981099346514811	0.00027236191734757	TRUE	1	1	1	1	ORF10::1
ORF10	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00263597788350264	0.00259584488599183	0.00025467817213004	0.0981099346514811	4.0132997510807e-05	FALSE	NA	1	1	2	ORF10::2
ORF10	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00282807380582859	0.00259584488599183	0.00025467817213004	0.0981099346514811	0.000232228919836762	FALSE	NA	1	1	3	ORF10::3
ORF10	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00367652987180521	0.00385940097720271	0.000219115333777768	0.0567744411819532	0.000182871105397501	FALSE	NA	1	1	1	ORF10::1
ORF10	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00379940948936852	0.00385940097720271	0.000219115333777768	0.0567744411819532	5.99914878341898e-05	FALSE	NA	1	1	2	ORF10::2
ORF10	L	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.0041022635704344	0.00385940097720271	0.000219115333777768	0.0567744411819532	0.000242862593231691	TRUE	3	1	1	3	ORF10::3
ORF11	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	2	2	1	ORF11::1
ORF11	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	2	2	2	ORF11::2
ORF11	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	2	2	3	ORF11::3
ORF11	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0.00050709939148073	0.00111143385657954	0.000532912715771413	0.479482168566886	0.000604334465098807	TRUE	1	2	2	1	ORF11::1
ORF11	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.00131319763624425	0.00111143385657954	0.000532912715771413	0.479482168566886	0.000201763779664718	FALSE	NA	2	2	2	ORF11::2
ORF11	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0.00151400454201363	0.00111143385657954	0.000532912715771413	0.479482168566886	0.000402570685434089	FALSE	NA	2	2	3	ORF11::3
ORF11	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.000543478260869565	0.00085375028860528	0.000411407793685402	0.481883050789352	0.000310272027735715	FALSE	NA	2	2	1	ORF11::1
ORF11	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.00132042253521127	0.00085375028860528	0.000411407793685402	0.481883050789352	0.000466672246605988	TRUE	2	2	2	2	ORF11::2
ORF11	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.000697350069735007	0.00085375028860528	0.000411407793685402	0.481883050789352	0.000156400218870273	FALSE	NA	2	2	3	ORF11::3
ORF11	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.00384674565317741	0.00448805439727092	0.000555651999160435	0.12380687709541	0.000641308744093511	TRUE	1	2	2	1	ORF11::1
ORF11	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.00482578112219859	0.00448805439727092	0.000555651999160435	0.12380687709541	0.00033772672492767	FALSE	NA	2	2	2	ORF11::2
ORF11	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.00479163641643677	0.00448805439727092	0.000555651999160435	0.12380687709541	0.000303582019165842	FALSE	NA	2	2	3	ORF11::3
ORF11	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00968025814021707	0.00998089066430443	0.000452670062915412	0.0453536741499771	0.000300632524087361	FALSE	NA	2	2	1	ORF11::1
ORF11	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.0105015111930741	0.00998089066430443	0.000452670062915412	0.0453536741499771	0.000520620528769692	TRUE	2	2	2	2	ORF11::2
ORF11	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.0097609026596221	0.00998089066430443	0.000452670062915412	0.0453536741499771	0.000219988004682332	FALSE	NA	2	2	3	ORF11::3
ORF11	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00752250585768899	0.0067450141885615	0.000675701706187859	0.100177951787521	0.000777491669127489	TRUE	1	2	2	1	ORF11::1
ORF11	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00641286185250418	0.0067450141885615	0.000675701706187859	0.100177951787521	0.000332152336057321	FALSE	NA	2	2	2	ORF11::2
ORF11	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00629967485549133	0.0067450141885615	0.000675701706187859	0.100177951787521	0.000445339333070169	FALSE	NA	2	2	3	ORF11::3
ORF11	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00201524256192291	0.00241450011102898	0.000361211671788881	0.149601016847725	0.000399257549106075	TRUE	1	2	2	1	ORF11::1
ORF11	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00271862256456729	0.00241450011102898	0.000361211671788881	0.149601016847725	0.000304122453538303	FALSE	NA	2	2	2	ORF11::2
ORF11	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00250963520659676	0.00241450011102898	0.000361211671788881	0.149601016847725	9.51350955677721e-05	FALSE	NA	2	2	3	ORF11::3
ORF11	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00302278366794496	0.00260448656356243	0.000362592406005856	0.139218382263374	0.000418297104382531	TRUE	1	2	2	1	ORF11::1
ORF11	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00241095538125241	0.00260448656356243	0.000362592406005856	0.139218382263374	0.000193531182310016	FALSE	NA	2	2	2	ORF11::2
ORF11	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00237972064148991	0.00260448656356243	0.000362592406005856	0.139218382263374	0.000224765922072515	FALSE	NA	2	2	3	ORF11::3
ORF11	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00332177698943804	0.00292163069582137	0.000853796282480301	0.292232787566695	0.000400146293616668	FALSE	NA	2	2	1	ORF11::1
ORF11	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00350186537273123	0.00292163069582137	0.000853796282480301	0.292232787566695	0.000580234676909854	FALSE	NA	2	2	2	ORF11::2
ORF11	L	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.00194124972529485	0.00292163069582137	0.000853796282480301	0.292232787566695	0.000980380970526521	TRUE	3	2	2	3	ORF11::3
ORF12	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	4	4	1	ORF12::1
ORF12	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	4	4	2	ORF12::2
ORF12	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	4	4	3	ORF12::3
ORF12	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	4	4	1	ORF12::1
ORF12	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	4	4	2	ORF12::2
ORF12	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	4	4	3	ORF12::3
ORF12	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0.000232450023245002	0.000402615250480911	1.73205080756888	0.000232450023245002	FALSE	NA	4	4	1	ORF12::1
ORF12	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0.000232450023245002	0.000402615250480911	1.73205080756888	0.000232450023245002	FALSE	NA	4	4	2	ORF12::2
ORF12	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.000697350069735007	0.000232450023245002	0.000402615250480911	1.73205080756888	0.000464900046490005	TRUE	3	4	4	3	ORF12::3
ORF12	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.000769349130635482	0.000771094550679963	4.59865925405113e-05	0.0596380722700732	1.74542004448091e-06	FALSE	NA	4	4	1	ORF12::1
ORF12	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.000817929003762473	0.000771094550679963	4.59865925405113e-05	0.0596380722700732	4.68344530825101e-05	TRUE	2	4	4	2	ORF12::2
ORF12	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.000726005517641934	0.000771094550679963	4.59865925405113e-05	0.0596380722700732	4.50890330380292e-05	FALSE	NA	4	4	3	ORF12::3
ORF12	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.00344675858022881	0.00284912039787337	0.000525580152709437	0.184471022390538	0.00059763818235544	TRUE	1	4	4	1	ORF12::1
ORF12	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.00245889042569541	0.00284912039787337	0.000525580152709437	0.184471022390538	0.000390229972177962	FALSE	NA	4	4	2	ORF12::2
ORF12	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.00264171218769589	0.00284912039787337	0.000525580152709437	0.184471022390538	0.000207408210177477	FALSE	NA	4	4	3	ORF12::3
ORF12	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00881736342335677	0.00810241788033817	0.000728589734449454	0.0899225077266744	0.000714945543018595	FALSE	NA	4	4	1	ORF12::1
ORF12	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00812897981303347	0.00810241788033817	0.000728589734449454	0.0899225077266744	2.65619326952956e-05	FALSE	NA	4	4	2	ORF12::2
ORF12	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00736091040462428	0.00810241788033817	0.000728589734449454	0.0899225077266744	0.000741507475713892	TRUE	3	4	4	3	ORF12::3
ORF12	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00798768869998534	0.00853091436398603	0.000519434839886421	0.060888530551808	0.000543225664000682	TRUE	1	4	4	1	ORF12::1
ORF12	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00858231829206535	0.00853091436398603	0.000519434839886421	0.060888530551808	5.14039280793272e-05	FALSE	NA	4	4	2	ORF12::2
ORF12	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00902273609990738	0.00853091436398603	0.000519434839886421	0.060888530551808	0.000491821735921357	FALSE	NA	4	4	3	ORF12::3
ORF12	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.0211369275885405	0.0200411158260117	0.00115730113221822	0.0577463421830105	0.00109581176252877	FALSE	NA	4	4	1	ORF12::1
ORF12	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.0201555869872702	0.0200411158260117	0.00115730113221822	0.0577463421830105	0.000114471161258432	FALSE	NA	4	4	2	ORF12::2
ORF12	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.0188308329022245	0.0200411158260117	0.00115730113221822	0.0577463421830105	0.0012102829237872	TRUE	3	4	4	3	ORF12::3
ORF12	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.0168023865193905	0.0162721356169601	0.000460738075456594	0.028314542497813	0.000530250902430324	TRUE	1	4	4	1	ORF12::1
ORF12	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.0160444942894418	0.0162721356169601	0.000460738075456594	0.028314542497813	0.000227641327518385	FALSE	NA	4	4	2	ORF12::2
ORF12	L	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.0159695260420482	0.0162721356169601	0.000460738075456594	0.028314542497813	0.000302609574911943	FALSE	NA	4	4	3	ORF12::3
ORF13	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	4	4	1	ORF13::1
ORF13	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	4	4	2	ORF13::2
ORF13	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	4	4	3	ORF13::3
ORF13	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	4	4	1	ORF13::1
ORF13	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	4	4	2	ORF13::2
ORF13	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	4	4	3	ORF13::3
ORF13	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0	0	0		0		NA	4	4	1	ORF13::1
ORF13	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0	0	0		0		NA	4	4	2	ORF13::2
ORF13	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0	0	0		0		NA	4	4	3	ORF13::3
ORF13	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0	0	0		0		NA	4	4	1	ORF13::1
ORF13	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0	0	0		0		NA	4	4	2	ORF13::2
ORF13	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0	0	0		0		NA	4	4	3	ORF13::3
ORF13	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.000586682311528307	0.000481415070300191	9.31161510116548e-05	0.193421761710931	0.000105267241228116	TRUE	1	4	4	1	ORF13::1
ORF13	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.000409815070949234	0.000481415070300191	9.31161510116548e-05	0.193421761710931	7.15999993509571e-05	FALSE	NA	4	4	2	ORF13::2
ORF13	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.000447747828423032	0.000481415070300191	9.31161510116548e-05	0.193421761710931	3.36672418771591e-05	FALSE	NA	4	4	3	ORF13::3
ORF13	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.0024047354790973	0.00200584766548628	0.000400809837774513	0.199820676650111	0.000398887813611022	FALSE	NA	4	4	1	ORF13::1
ORF13	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00200966445377772	0.00200584766548628	0.000400809837774513	0.199820676650111	3.81678829144061e-06	FALSE	NA	4	4	2	ORF13::2
ORF13	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00160314306358381	0.00200584766548628	0.000400809837774513	0.199820676650111	0.000402704601902462	TRUE	3	4	4	3	ORF13::3
ORF13	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.000879378572475451	0.00081966291375751	5.43952510235561e-05	0.0663629525144631	5.97156587179407e-05	TRUE	1	4	4	1	ORF13::1
ORF13	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.000772941709533836	0.00081966291375751	5.43952510235561e-05	0.0663629525144631	4.67212042236737e-05	FALSE	NA	4	4	2	ORF13::2
ORF13	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.000806668459263243	0.00081966291375751	5.43952510235561e-05	0.0663629525144631	1.29944544942671e-05	FALSE	NA	4	4	3	ORF13::3
ORF13	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00575231220392511	0.00542196677672023	0.000573764641527642	0.10582223483758	0.000330345427204879	FALSE	NA	4	4	1	ORF13::1
ORF13	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00575414684325576	0.00542196677672023	0.000573764641527642	0.10582223483758	0.000332180066535526	FALSE	NA	4	4	2	ORF13::2
ORF13	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00475944128297982	0.00542196677672023	0.000573764641527642	0.10582223483758	0.000662525493740404	TRUE	3	4	4	3	ORF13::3
ORF13	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00325727646537128	0.00499860124562051	0.00322265846502915	0.644712051767014	0.00174132478024923	FALSE	NA	4	4	1	ORF13::1
ORF13	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00302121718431714	0.00499860124562051	0.00322265846502915	0.644712051767014	0.00197738406130337	FALSE	NA	4	4	2	ORF13::2
ORF13	L	48h	48	RK-13	NC_001491.2	+	27302	EHV-1_48h_3	RK-13_48h	0.0087173100871731	0.00499860124562051	0.00322265846502915	0.644712051767014	0.00371870884155259	TRUE	3	4	4	3	ORF13::3
ORF14	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	2	2	1	ORF14::1
ORF14	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	2	2	2	ORF14::2
